Date,Team_1,Team_2,Venue,MatchCode,GroundCode
2001-06-19,AUS,PAK,Neutral,1810,60
2001-06-23,AUS,PAK,Neutral,1812,40
2002-08-30,AUS,PAK,Neutral,1954,170
2002-09-04,AUS,PAK,Neutral,1957,170
2004-08-28,AUS,PAK,Neutral,2258,164
2004-09-04,AUS,PAK,Neutral,2262,40
2009-04-22,AUS,PAK,Neutral,2967,209
2009-04-24,AUS,PAK,Neutral,2968,209
2009-04-27,AUS,PAK,Neutral,2969,192
2009-05-01,AUS,PAK,Neutral,2970,192
2009-05-03,AUS,PAK,Neutral,2971,192
2009-09-30,AUS,PAK,Neutral,3030,75
2011-03-19,AUS,PAK,Neutral,3274,33
2012-08-28,AUS,PAK,Neutral,3439,156
2012-08-31,AUS,PAK,Neutral,3441,192
2012-09-03,AUS,PAK,Neutral,3443,156
2014-10-07,AUS,PAK,Neutral,3677,156
2014-10-10,AUS,PAK,Neutral,3679,209
2014-10-12,AUS,PAK,Neutral,3681,192
2019-03-22,AUS,PAK,Neutral,4273,156
2019-03-23,AUS,PAK,Neutral,4274,156
2019-03-27,AUS,PAK,Neutral,4275,192
2019-03-29,AUS,PAK,Neutral,4276,209
2019-03-31,AUS,PAK,Neutral,4277,209
2019-06-12,AUS,PAK,Neutral,4319,113
2015-03-14,AUS,SCO,Home,3787,5
2009-08-28,AUS,SCO,Away,3006,153
2013-09-03,AUS,SCO,Away,3552,153
1999-05-16,AUS,SCO,Neutral,1529,143
2007-03-14,AUS,SCO,Neutral,2639,193
1992-02-26,AUS,SAF,Home,780,58
1993-12-09,AUS,SAF,Home,923,42
1993-12-14,AUS,SAF,Home,926,58
1994-01-09,AUS,SAF,Home,930,68
1994-01-16,AUS,SAF,Home,933,65
1994-01-21,AUS,SAF,Home,935,42
1994-01-23,AUS,SAF,Home,936,58
1994-01-25,AUS,SAF,Home,937,58
1997-12-04,AUS,SAF,Home,1328,58
1997-12-09,AUS,SAF,Home,1331,42
1998-01-11,AUS,SAF,Home,1335,68
1998-01-18,AUS,SAF,Home,1338,65
1998-01-23,AUS,SAF,Home,1340,42
1998-01-26,AUS,SAF,Home,1341,58
1998-01-27,AUS,SAF,Home,44,58
2000-08-16,AUS,SAF,Home,1710,111
2000-08-18,AUS,SAF,Home,1711,111
2000-08-20,AUS,SAF,Home,1712,111
2002-01-13,AUS,SAF,Home,1869,42
2002-01-20,AUS,SAF,Home,1874,68
2002-01-22,AUS,SAF,Home,1876,58
2002-02-03,AUS,SAF,Home,1887,65
2006-01-15,AUS,SAF,Home,2413,68
2006-01-20,AUS,SAF,Home,2415,111
2006-02-03,AUS,SAF,Home,2421,111
2006-02-05,AUS,SAF,Home,2422,58
2009-01-16,AUS,SAF,Home,2917,42
2009-01-18,AUS,SAF,Home,2918,5
2009-01-23,AUS,SAF,Home,2924,58
2009-01-26,AUS,SAF,Home,2926,1
2009-01-30,AUS,SAF,Home,2930,65
2014-11-14,AUS,SAF,Home,3694,65
2014-11-16,AUS,SAF,Home,3695,65
2014-11-19,AUS,SAF,Home,3697,132
2014-11-21,AUS,SAF,Home,3698,42
2018-11-04,AUS,SAF,Home,4222,242
2018-11-09,AUS,SAF,Home,4224,1
2018-11-11,AUS,SAF,Home,4226,5
1994-02-19,AUS,SAF,Away,949,66
1994-02-20,AUS,SAF,Away,950,75
1994-02-22,AUS,SAF,Away,951,57
1994-02-24,AUS,SAF,Away,952,34
1994-04-02,AUS,SAF,Away,953,107
1994-04-04,AUS,SAF,Away,954,57
1994-04-06,AUS,SAF,Away,955,45
1994-04-08,AUS,SAF,Away,956,80
1997-03-29,AUS,SAF,Away,1257,107
1997-03-31,AUS,SAF,Away,1258,57
1997-04-02,AUS,SAF,Away,1259,45
1997-04-05,AUS,SAF,Away,1260,34
1997-04-08,AUS,SAF,Away,45,66
1997-04-10,AUS,SAF,Away,1262,75
1997-04-13,AUS,SAF,Away,1263,80
2000-04-12,AUS,SAF,Away,1684,34
2000-04-14,AUS,SAF,Away,1685,45
2000-04-16,AUS,SAF,Away,1686,66
2002-03-22,AUS,SAF,Away,1904,66
2002-03-24,AUS,SAF,Away,1905,75
2002-03-27,AUS,SAF,Away,1906,150
2002-03-30,AUS,SAF,Away,1907,80
2002-04-03,AUS,SAF,Away,1908,34
2002-04-06,AUS,SAF,Away,1909,57
2006-03-03,AUS,SAF,Away,2444,45
2006-03-05,AUS,SAF,Away,2446,57
2006-03-10,AUS,SAF,Away,2447,34
2006-03-12,AUS,SAF,Away,2449,66
2009-04-03,AUS,SAF,Away,2954,34
2009-04-05,AUS,SAF,Away,2956,75
2009-04-09,AUS,SAF,Away,2961,45
2009-04-13,AUS,SAF,Away,2962,57
2009-04-17,AUS,SAF,Away,2963,66
2011-10-23,AUS,SAF,Away,3344,57
2011-10-28,AUS,SAF,Away,3347,34
2016-09-30,AUS,SAF,Away,3940,75
2016-10-02,AUS,SAF,Away,3942,66
2016-10-05,AUS,SAF,Away,3945,34
2016-10-08,AUS,SAF,Away,3947,57
2016-10-12,AUS,SAF,Away,3950,45
2020-02-29,AUS,SAF,Away,4415,106
2020-03-04,AUS,SAF,Away,4419,80
2020-03-07,AUS,SAF,Away,4421,150
1994-10-12,AUS,SAF,Neutral,992,35
1994-10-18,AUS,SAF,Neutral,995,29
1994-10-24,AUS,SAF,Neutral,998,76
1995-02-15,AUS,SAF,Neutral,1040,4
1996-10-19,AUS,SAF,Neutral,1195,139
1996-10-25,AUS,SAF,Neutral,1198,137
1996-11-01,AUS,SAF,Neutral,1201,138
1999-06-13,AUS,SAF,Neutral,1564,27
1999-06-17,AUS,SAF,Neutral,1566,19
2007-03-24,AUS,SAF,Neutral,2659,193
2007-04-25,AUS,SAF,Neutral,2687,176
2014-08-27,AUS,SAF,Neutral,3663,26
2014-09-02,AUS,SAF,Neutral,3669,26
2014-09-06,AUS,SAF,Neutral,3673,26
2016-06-07,AUS,SAF,Neutral,3894,202
2016-06-11,AUS,SAF,Neutral,3896,193
2019-07-06,AUS,SAF,Neutral,4351,47
1985-01-08,AUS,SRL,Home,337,58
1985-01-19,AUS,SRL,Home,345,42
1985-01-23,AUS,SRL,Home,348,58
1985-01-28,AUS,SRL,Home,353,1
1985-02-03,AUS,SRL,Home,355,65
1988-01-02,AUS,SRL,Home,546,65
1988-01-10,AUS,SRL,Home,551,1
1988-01-14,AUS,SRL,Home,553,42
1988-01-19,AUS,SRL,Home,556,58
1989-12-26,AUS,SRL,Home,654,42
1989-12-30,AUS,SRL,Home,655,65
1990-01-04,AUS,SRL,Home,658,42
1990-02-18,AUS,SRL,Home,664,1
1992-03-07,AUS,SRL,Home,794,1
1995-12-21,AUS,SRL,Home,1092,58
1996-01-09,AUS,SRL,Home,1097,42
1996-01-12,AUS,SRL,Home,1098,65
1996-01-16,AUS,SRL,Home,1100,42
1996-01-18,AUS,SRL,Home,1101,42
1999-01-13,AUS,SRL,Home,1464,58
1999-01-21,AUS,SRL,Home,1468,5
1999-01-24,AUS,SRL,Home,1470,1
1999-01-31,AUS,SRL,Home,1473,65
1999-02-07,AUS,SRL,Home,1476,42
2002-12-22,AUS,SRL,Home,2011,65
2003-01-09,AUS,SRL,Home,2017,58
2003-01-15,AUS,SRL,Home,2022,68
2003-01-21,AUS,SRL,Home,2025,42
2006-01-13,AUS,SRL,Home,2412,111
2006-01-22,AUS,SRL,Home,2416,58
2006-01-26,AUS,SRL,Home,2418,1
2006-01-29,AUS,SRL,Home,2419,65
2006-02-10,AUS,SRL,Home,2425,1
2006-02-12,AUS,SRL,Home,2427,58
2006-02-14,AUS,SRL,Home,2429,68
2008-02-08,AUS,SRL,Home,2785,58
2008-02-15,AUS,SRL,Home,2791,65
2008-02-29,AUS,SRL,Home,2799,42
2010-11-03,AUS,SRL,Home,3199,42
2010-11-07,AUS,SRL,Home,3202,68
2012-02-10,AUS,SRL,Home,3371,65
2012-02-24,AUS,SRL,Home,3384,5
2012-03-02,AUS,SRL,Home,3389,42
2012-03-04,AUS,SRL,Home,3391,68
2012-03-06,AUS,SRL,Home,3392,1
2012-03-08,AUS,SRL,Home,3393,1
2013-01-11,AUS,SRL,Home,3458,42
2013-01-13,AUS,SRL,Home,3460,1
2013-01-18,AUS,SRL,Home,3462,68
2013-01-20,AUS,SRL,Home,3465,58
2013-01-23,AUS,SRL,Home,3467,5
2015-03-08,AUS,SRL,Home,3779,58
1983-04-13,AUS,SRL,Away,247,49
1983-04-16,AUS,SRL,Away,248,49
1992-08-15,AUS,SRL,Away,822,49
1992-09-05,AUS,SRL,Away,824,33
1996-08-30,AUS,SRL,Away,1173,33
1996-09-07,AUS,SRL,Away,1177,33
1999-08-26,AUS,SRL,Away,1571,33
1999-08-31,AUS,SRL,Away,1574,33
2002-09-27,AUS,SRL,Away,1973,33
2004-02-20,AUS,SRL,Away,2192,169
2004-02-22,AUS,SRL,Away,2193,169
2004-02-25,AUS,SRL,Away,2195,33
2004-02-27,AUS,SRL,Away,2196,33
2004-02-29,AUS,SRL,Away,2198,56
2011-08-10,AUS,SRL,Away,3311,215
2011-08-14,AUS,SRL,Away,3314,217
2011-08-16,AUS,SRL,Away,3316,217
2011-08-20,AUS,SRL,Away,3318,33
2011-08-22,AUS,SRL,Away,3320,33
2016-08-21,AUS,SRL,Away,3923,33
2016-08-24,AUS,SRL,Away,3924,33
2016-08-28,AUS,SRL,Away,3927,169
2016-08-31,AUS,SRL,Away,3929,169
2016-09-04,AUS,SRL,Away,3931,215
1975-06-11,AUS,SRL,Neutral,73,59
1989-10-25,AUS,SRL,Neutral,642,120
1990-05-02,AUS,SRL,Neutral,688,156
1994-04-14,AUS,SRL,Neutral,967,156
1996-03-17,AUS,SRL,Neutral,1149,35
2003-03-07,AUS,SRL,Neutral,2070,75
2007-04-16,AUS,SRL,Neutral,2680,168
2013-06-17,AUS,SRL,Neutral,3516,59
2019-06-15,AUS,SRL,Neutral,4322,59
1975-12-20,AUS,WIN,Home,82,1
1979-11-27,AUS,WIN,Home,124,58
1979-12-09,AUS,WIN,Home,127,42
1979-12-21,AUS,WIN,Home,129,58
1980-01-18,AUS,WIN,Home,135,58
1981-11-24,AUS,WIN,Home,174,58
1981-12-20,AUS,WIN,Home,179,65
1982-01-10,AUS,WIN,Home,181,42
1982-01-17,AUS,WIN,Home,185,68
1982-01-23,AUS,WIN,Home,187,42
1982-01-24,AUS,WIN,Home,188,42
1982-01-26,AUS,WIN,Home,189,58
1982-01-27,AUS,WIN,Home,190,58
1984-01-08,AUS,WIN,Home,285,42
1984-01-17,AUS,WIN,Home,290,58
1984-01-22,AUS,WIN,Home,293,42
1984-01-29,AUS,WIN,Home,296,1
1984-02-05,AUS,WIN,Home,299,65
1984-02-08,AUS,WIN,Home,300,58
1984-02-11,AUS,WIN,Home,301,42
1984-02-12,AUS,WIN,Home,302,42
1985-01-06,AUS,WIN,Home,336,42
1985-01-13,AUS,WIN,Home,341,68
1985-01-15,AUS,WIN,Home,343,58
1985-01-20,AUS,WIN,Home,346,42
1985-01-27,AUS,WIN,Home,351,1
1985-02-06,AUS,WIN,Home,356,58
1985-02-10,AUS,WIN,Home,357,42
1985-02-12,AUS,WIN,Home,358,58
1987-01-04,AUS,WIN,Home,471,65
1987-01-20,AUS,WIN,Home,476,42
1987-01-25,AUS,WIN,Home,479,1
1987-01-28,AUS,WIN,Home,481,58
1987-02-06,AUS,WIN,Home,485,58
1988-12-13,AUS,WIN,Home,602,58
1988-12-15,AUS,WIN,Home,603,42
1989-01-05,AUS,WIN,Home,607,42
1989-01-12,AUS,WIN,Home,611,58
1989-01-14,AUS,WIN,Home,612,42
1989-01-16,AUS,WIN,Home,613,58
1991-12-12,AUS,WIN,Home,756,42
1991-12-18,AUS,WIN,Home,759,58
1992-01-12,AUS,WIN,Home,762,68
1992-03-18,AUS,WIN,Home,810,42
1992-12-06,AUS,WIN,Home,829,65
1992-12-08,AUS,WIN,Home,830,58
1992-12-15,AUS,WIN,Home,834,42
1993-01-10,AUS,WIN,Home,837,68
1993-01-16,AUS,WIN,Home,840,58
1993-01-18,AUS,WIN,Home,841,42
1995-12-17,AUS,WIN,Home,1090,1
1995-12-19,AUS,WIN,Home,1091,42
1996-01-01,AUS,WIN,Home,1093,58
1996-01-07,AUS,WIN,Home,1096,68
1996-12-06,AUS,WIN,Home,1217,42
1996-12-08,AUS,WIN,Home,1218,58
1997-01-05,AUS,WIN,Home,1223,68
1997-01-12,AUS,WIN,Home,1226,65
2001-01-11,AUS,WIN,Home,1760,42
2001-01-14,AUS,WIN,Home,1762,68
2001-01-26,AUS,WIN,Home,1767,1
2001-02-07,AUS,WIN,Home,38,58
2001-02-09,AUS,WIN,Home,1773,42
2005-01-14,AUS,WIN,Home,2302,42
2005-01-21,AUS,WIN,Home,2306,68
2005-01-26,AUS,WIN,Home,2310,1
2010-02-07,AUS,WIN,Home,3080,42
2010-02-09,AUS,WIN,Home,3082,1
2010-02-12,AUS,WIN,Home,3084,58
2010-02-14,AUS,WIN,Home,3085,68
2010-02-19,AUS,WIN,Home,3090,42
2013-02-01,AUS,WIN,Home,3471,65
2013-02-03,AUS,WIN,Home,3472,65
2013-02-06,AUS,WIN,Home,3473,132
2013-02-08,AUS,WIN,Home,3474,58
2013-02-10,AUS,WIN,Home,3475,42
1978-04-12,AUS,WIN,Away,97,133
1984-02-29,AUS,WIN,Away,306,102
1984-03-14,AUS,WIN,Away,307,51
1984-04-19,AUS,WIN,Away,308,133
1984-04-26,AUS,WIN,Away,309,53
1991-02-26,AUS,WIN,Away,732,53
1991-03-09,AUS,WIN,Away,733,51
1991-03-13,AUS,WIN,Away,735,32
1991-03-20,AUS,WIN,Away,736,6
1995-03-08,AUS,WIN,Away,1050,32
1995-03-11,AUS,WIN,Away,1051,51
1995-03-12,AUS,WIN,Away,1052,51
1995-03-18,AUS,WIN,Away,1054,6
1999-04-11,AUS,WIN,Away,1518,78
1999-04-14,AUS,WIN,Away,1519,168
1999-04-17,AUS,WIN,Away,1520,51
1999-04-18,AUS,WIN,Away,1521,51
1999-04-21,AUS,WIN,Away,1522,6
1999-04-24,AUS,WIN,Away,1523,32
2003-05-18,AUS,WIN,Away,2102,53
2003-05-21,AUS,WIN,Away,2105,176
2003-05-24,AUS,WIN,Away,2107,51
2003-05-25,AUS,WIN,Away,2108,51
2003-05-30,AUS,WIN,Away,2109,168
2003-06-01,AUS,WIN,Away,2110,168
2007-03-27,AUS,WIN,Away,2662,201
2008-06-24,AUS,WIN,Away,2825,78
2008-06-29,AUS,WIN,Away,2836,168
2008-07-04,AUS,WIN,Away,2846,193
2008-07-06,AUS,WIN,Away,2848,193
2012-03-16,AUS,WIN,Away,3398,78
2012-03-20,AUS,WIN,Away,3402,78
2012-03-23,AUS,WIN,Away,3404,176
2012-03-25,AUS,WIN,Away,3405,176
2016-06-05,AUS,WIN,Away,3893,202
2016-06-13,AUS,WIN,Away,3898,193
2016-06-21,AUS,WIN,Away,3905,32
2016-06-26,AUS,WIN,Away,3909,32
1975-06-14,AUS,WIN,Neutral,77,59
1975-06-21,AUS,WIN,Neutral,81,40
1983-06-11,AUS,WIN,Neutral,257,27
1983-06-18,AUS,WIN,Neutral,269,40
1989-10-21,AUS,WIN,Neutral,635,12
1996-03-04,AUS,WIN,Neutral,1139,54
1996-03-14,AUS,WIN,Neutral,1148,74
1999-05-30,AUS,WIN,Neutral,1553,47
2006-09-12,AUS,WIN,Neutral,2516,196
2006-09-18,AUS,WIN,Neutral,2521,196
2006-09-24,AUS,WIN,Neutral,2526,196
2006-10-18,AUS,WIN,Neutral,2536,7
2009-09-26,AUS,WIN,Neutral,3024,66
2019-06-06,AUS,WIN,Neutral,4312,60
1992-03-14,AUS,ZIM,Home,804,5
1994-12-02,AUS,ZIM,Home,1017,65
1994-12-08,AUS,ZIM,Home,1019,5
2001-01-21,AUS,ZIM,Home,1764,42
2001-01-28,AUS,ZIM,Home,1768,58
2001-01-30,AUS,ZIM,Home,1769,5
2001-02-04,AUS,ZIM,Home,1771,65
2004-01-11,AUS,ZIM,Home,2169,58
2004-01-16,AUS,ZIM,Home,2172,5
2004-01-26,AUS,ZIM,Home,2179,1
1999-10-21,AUS,ZIM,Away,1606,73
1999-10-23,AUS,ZIM,Away,1607,26
1999-10-24,AUS,ZIM,Away,1608,26
2003-02-24,AUS,ZIM,Away,2053,73
2004-05-25,AUS,ZIM,Away,2225,26
2004-05-27,AUS,ZIM,Away,2226,26
2004-05-29,AUS,ZIM,Away,2227,26
2014-08-25,AUS,ZIM,Away,3659,26
2014-08-31,AUS,ZIM,Away,3668,26
1983-06-09,AUS,ZIM,Neutral,253,60
1983-06-16,AUS,ZIM,Neutral,266,114
1987-10-13,AUS,ZIM,Neutral,514,12
1987-10-30,AUS,ZIM,Neutral,529,3
1996-03-01,AUS,ZIM,Neutral,1135,64
1996-08-26,AUS,ZIM,Neutral,1171,33
1998-04-03,AUS,ZIM,Neutral,1379,24
1998-04-11,AUS,ZIM,Neutral,1383,22
1999-06-09,AUS,ZIM,Neutral,1560,40
2011-02-21,AUS,ZIM,Neutral,3238,24
2003-11-07,BAN,ENG,Home,2146,110
2003-11-10,BAN,ENG,Home,2148,15
2003-11-12,BAN,ENG,Home,2149,15
2010-02-28,BAN,ENG,Home,3094,198
2010-03-02,BAN,ENG,Home,3095,198
2010-03-05,BAN,ENG,Home,3098,188
2011-03-11,BAN,ENG,Home,3262,188
2016-10-07,BAN,ENG,Home,3946,198
2016-10-09,BAN,ENG,Home,3948,198
2016-10-12,BAN,ENG,Home,3949,188
2005-06-16,BAN,ENG,Away,2347,59
2005-06-21,BAN,ENG,Away,2350,60
2005-06-26,BAN,ENG,Away,2353,27
2010-07-08,BAN,ENG,Away,3148,60
2010-07-10,BAN,ENG,Away,3155,149
2010-07-12,BAN,ENG,Away,3156,19
2017-06-01,BAN,ENG,Away,4031,59
2019-06-08,BAN,ENG,Away,4314,158
2000-10-05,BAN,ENG,Neutral,1722,170
2007-04-11,BAN,ENG,Neutral,2675,32
2015-03-09,BAN,ENG,Neutral,3780,1
1988-10-27,BAN,IND,Home,589,110
1998-01-10,BAN,IND,Home,1353,15
2000-05-30,BAN,IND,Home,1688,15
2003-04-11,BAN,IND,Home,2089,15
2003-04-16,BAN,IND,Home,2092,15
2004-12-23,BAN,IND,Home,2297,110
2004-12-26,BAN,IND,Home,2298,15
2004-12-27,BAN,IND,Home,2300,15
2007-05-10,BAN,IND,Home,2689,198
2007-05-12,BAN,IND,Home,2690,198
2008-06-12,BAN,IND,Home,2818,198
2010-01-07,BAN,IND,Home,3069,198
2010-01-11,BAN,IND,Home,3072,198
2011-02-19,BAN,IND,Home,3235,198
2012-03-16,BAN,IND,Home,3397,198
2014-02-26,BAN,IND,Home,3619,190
2015-06-18,BAN,IND,Home,3808,198
2015-06-24,BAN,IND,Home,3811,198
1990-12-25,BAN,IND,Away,722,55
1998-05-14,BAN,IND,Away,1402,74
1998-05-25,BAN,IND,Away,1406,67
1995-04-05,BAN,IND,Neutral,1058,156
1997-07-24,BAN,IND,Neutral,1294,56
2004-07-21,BAN,IND,Neutral,2244,56
2007-03-17,BAN,IND,Neutral,2645,51
2008-06-28,BAN,IND,Neutral,2833,44
2010-06-16,BAN,IND,Neutral,3123,169
2015-03-19,BAN,IND,Neutral,3791,42
2017-06-15,BAN,IND,Neutral,4047,19
2018-09-21,BAN,IND,Neutral,4199,209
2018-09-28,BAN,IND,Neutral,4205,209
2019-07-02,BAN,IND,Neutral,4345,19
2008-03-18,BAN,IRE,Home,2805,198
2008-03-20,BAN,IRE,Home,2806,198
2008-03-22,BAN,IRE,Home,2807,198
2011-02-25,BAN,IRE,Home,3243,198
2010-07-15,BAN,IRE,Away,3157,194
2010-07-16,BAN,IRE,Away,3158,194
2017-05-19,BAN,IRE,Away,4025,226
2019-05-15,BAN,IRE,Away,4295,109
2007-04-15,BAN,IRE,Neutral,2679,32
1999-03-20,BAN,KEN,Home,1498,15
1999-03-24,BAN,KEN,Home,1501,15
2006-03-17,BAN,KEN,Home,2450,187
2006-03-20,BAN,KEN,Home,2453,189
2006-03-23,BAN,KEN,Home,2455,190
2006-03-25,BAN,KEN,Home,2456,190
1997-10-10,BAN,KEN,Away,1312,170
1997-10-15,BAN,KEN,Away,1271,101
2006-08-12,BAN,KEN,Away,2504,170
2006-08-15,BAN,KEN,Away,2506,170
1998-05-17,BAN,KEN,Neutral,1403,36
1998-05-23,BAN,KEN,Neutral,1405,12
2003-03-01,BAN,KEN,Neutral,2062,66
2011-03-14,BAN,NED,Home,3266,188
2010-07-20,BAN,NED,Neutral,3160,203
2004-11-02,BAN,NZL,Home,2286,110
2004-11-05,BAN,NZL,Home,2287,15
2004-11-07,BAN,NZL,Home,2288,15
2008-10-09,BAN,NZL,Home,2880,198
2008-10-11,BAN,NZL,Home,2881,198
2008-10-14,BAN,NZL,Home,2882,188
2010-10-11,BAN,NZL,Home,3186,198
2010-10-14,BAN,NZL,Home,3188,198
2010-10-17,BAN,NZL,Home,3190,198
2013-10-31,BAN,NZL,Home,3570,198
2013-11-03,BAN,NZL,Home,3573,190
2007-12-26,BAN,NZL,Away,2770,18
2007-12-31,BAN,NZL,Away,2772,178
2010-02-05,BAN,NZL,Away,3079,41
2010-02-08,BAN,NZL,Away,3081,205
2010-02-11,BAN,NZL,Away,3083,37
2015-03-13,BAN,NZL,Away,3784,61
2016-12-26,BAN,NZL,Away,3969,228
2016-12-29,BAN,NZL,Away,3970,227
2016-12-31,BAN,NZL,Away,3971,227
2019-02-13,BAN,NZL,Away,4250,41
2019-02-16,BAN,NZL,Away,4251,228
2019-02-20,BAN,NZL,Away,4252,205
1990-04-28,BAN,NZL,Neutral,684,156
1999-05-17,BAN,NZL,Neutral,1531,115
2002-09-23,BAN,NZL,Neutral,1971,56
2003-02-26,BAN,NZL,Neutral,2057,130
2007-04-02,BAN,NZL,Neutral,2668,201
2017-05-17,BAN,NZL,Neutral,4024,109
2017-05-24,BAN,NZL,Neutral,4027,109
2017-06-09,BAN,NZL,Neutral,4039,158
2019-06-05,BAN,NZL,Neutral,4311,59
1988-10-29,BAN,PAK,Home,591,110
1998-01-12,BAN,PAK,Home,1355,15
1999-03-16,BAN,PAK,Home,1496,15
2000-06-02,BAN,PAK,Home,1690,15
2002-01-22,BAN,PAK,Home,1875,110
2002-01-24,BAN,PAK,Home,1878,15
2002-01-25,BAN,PAK,Home,1879,15
2008-06-08,BAN,PAK,Home,2816,198
2011-12-01,BAN,PAK,Home,3354,198
2011-12-03,BAN,PAK,Home,3356,198
2011-12-06,BAN,PAK,Home,3358,188
2012-03-11,BAN,PAK,Home,3394,198
2012-03-22,BAN,PAK,Home,3403,198
2015-04-17,BAN,PAK,Home,3797,198
2015-04-19,BAN,PAK,Home,3798,198
2015-04-22,BAN,PAK,Home,3799,198
2003-09-09,BAN,PAK,Away,2130,175
2003-09-12,BAN,PAK,Away,2131,29
2003-09-18,BAN,PAK,Away,2133,72
2003-09-21,BAN,PAK,Away,2134,44
2008-04-13,BAN,PAK,Away,2812,35
2008-04-16,BAN,PAK,Away,2814,175
2008-04-19,BAN,PAK,Away,2815,44
2008-07-04,BAN,PAK,Away,2845,44
1986-03-31,BAN,PAK,Neutral,431,62
1995-04-08,BAN,PAK,Neutral,1061,156
1997-07-16,BAN,PAK,Neutral,1289,33
1999-05-31,BAN,PAK,Neutral,1554,116
2004-07-17,BAN,PAK,Neutral,2240,56
2004-07-29,BAN,PAK,Neutral,2249,33
2010-06-21,BAN,PAK,Neutral,3128,169
2018-09-26,BAN,PAK,Neutral,4204,192
2019-07-05,BAN,PAK,Neutral,4349,40
2006-12-15,BAN,SCO,Home,2571,188
2006-12-17,BAN,SCO,Home,2573,198
1999-05-24,BAN,SCO,Away,1542,153
2015-03-04,BAN,SCO,Neutral,3774,227
2003-04-14,BAN,SAF,Home,2091,15
2003-04-17,BAN,SAF,Home,2093,15
2008-03-09,BAN,SAF,Home,2802,188
2008-03-12,BAN,SAF,Home,2803,198
2008-03-14,BAN,SAF,Home,2804,198
2011-03-19,BAN,SAF,Home,3273,198
2015-07-10,BAN,SAF,Home,3813,198
2015-07-12,BAN,SAF,Home,3816,198
2002-10-03,BAN,SAF,Away,1976,150
2002-10-06,BAN,SAF,Away,1977,166
2002-10-09,BAN,SAF,Away,1978,130
2003-02-22,BAN,SAF,Away,2050,80
2008-11-07,BAN,SAF,Away,2892,150
2008-11-09,BAN,SAF,Away,2893,166
2017-10-15,BAN,SAF,Away,4080,130
2017-10-18,BAN,SAF,Away,4083,106
2017-10-22,BAN,SAF,Away,4086,107
2004-09-12,BAN,SAF,Neutral,2267,19
2007-04-07,BAN,SAF,Neutral,2671,202
2019-06-02,BAN,SAF,Neutral,4307,59
1988-11-02,BAN,SRL,Home,593,15
2000-05-29,BAN,SRL,Home,1687,15
2006-02-20,BAN,SRL,Home,2433,187
2006-02-22,BAN,SRL,Home,2435,187
2006-02-25,BAN,SRL,Home,2437,188
2009-01-14,BAN,SRL,Home,2915,198
2009-01-16,BAN,SRL,Home,2916,198
2010-01-04,BAN,SRL,Home,3067,198
2010-01-08,BAN,SRL,Home,3070,198
2014-02-17,BAN,SRL,Home,3614,198
2014-02-20,BAN,SRL,Home,3615,198
2014-02-22,BAN,SRL,Home,3616,198
2014-03-06,BAN,SRL,Home,3630,198
2018-01-19,BAN,SRL,Home,4116,198
2018-01-25,BAN,SRL,Home,4122,198
2018-01-27,BAN,SRL,Home,4124,198
1986-04-02,BAN,SRL,Away,432,2
1997-07-22,BAN,SRL,Away,1293,56
2002-08-04,BAN,SRL,Away,1944,56
2002-08-05,BAN,SRL,Away,1945,56
2002-08-07,BAN,SRL,Away,1946,33
2004-07-23,BAN,SRL,Away,2246,33
2005-08-31,BAN,SRL,Away,2374,56
2005-09-02,BAN,SRL,Away,2375,33
2005-09-04,BAN,SRL,Away,2377,33
2007-07-20,BAN,SRL,Away,2716,49
2007-07-25,BAN,SRL,Away,2718,33
2010-06-18,BAN,SRL,Away,3125,169
2017-03-25,BAN,SRL,Away,4011,169
2017-04-01,BAN,SRL,Away,4014,56
2019-07-26,BAN,SRL,Away,4356,33
2019-07-28,BAN,SRL,Away,4357,33
2019-07-31,BAN,SRL,Away,4358,33
1990-12-31,BAN,SRL,Neutral,724,17
1995-04-06,BAN,SRL,Neutral,1059,156
2003-02-14,BAN,SRL,Neutral,2037,179
2006-10-07,BAN,SRL,Neutral,2527,74
2008-06-25,BAN,SRL,Neutral,2827,35
2008-06-30,BAN,SRL,Neutral,2838,44
2015-02-26,BAN,SRL,Neutral,3765,42
2018-09-15,BAN,SRL,Neutral,4193,209
1999-10-08,BAN,WIN,Home,1597,15
1999-10-09,BAN,WIN,Home,1598,15
2002-11-29,BAN,WIN,Home,1990,110
2002-12-02,BAN,WIN,Home,1995,15
2002-12-03,BAN,WIN,Home,1996,15
2011-03-04,BAN,WIN,Home,3253,198
2011-10-13,BAN,WIN,Home,3334,198
2011-10-15,BAN,WIN,Home,3336,198
2011-10-18,BAN,WIN,Home,3338,188
2012-11-30,BAN,WIN,Home,3450,189
2012-12-02,BAN,WIN,Home,3451,189
2012-12-05,BAN,WIN,Home,3452,198
2012-12-07,BAN,WIN,Home,3453,198
2012-12-08,BAN,WIN,Home,3454,198
2018-12-09,BAN,WIN,Home,4228,198
2018-12-11,BAN,WIN,Home,4229,198
2018-12-14,BAN,WIN,Home,4230,231
2004-05-15,BAN,WIN,Away,2222,78
2004-05-16,BAN,WIN,Away,2223,78
2004-05-19,BAN,WIN,Away,2224,168
2007-04-19,BAN,WIN,Away,2683,32
2009-07-26,BAN,WIN,Away,2986,210
2009-07-28,BAN,WIN,Away,2987,210
2009-07-31,BAN,WIN,Away,2989,193
